level,province_nesdc_en,type,sector,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Provincial,NONTHABURI,Current Market Prices,"Professional, scientific and technical activities",489.769155,781.103971,805.174999,579.900484,723.948249,675.054108,633.290834,767.274735,680.419224,696.603489,845.760945,1144.407801,1491.71877,1584.939082,1868.31925,2319.342916,2673.314012,3042.873303,3120.08487,3120.434124,3055.552811,3636.735344,4800.387256,5010.107636,5883.387489,5594.542655
Provincial,NONTHABURI,Current Market Prices,Administrative and support service activities,302.810126,385.943117,429.430735,365.435452,350.233925,503.806535,674.759444,872.857934,1359.647389,1659.746374,2052.23236,1769.128347,1899.584202,2271.577037,2389.944433,2687.401752,2948.052666,3631.923606,3795.341824,4104.766422,4611.71172,5117.065792,5655.891726,5754.288442,6194.201689,5663.491326
Provincial,NONTHABURI,Current Market Prices,Public administration and defence; compulsory social security,1123.268693,1270.55086,1418.669279,1557.589235,1705.59428,2225.603163,2058.356199,2644.838195,2906.740714,3655.065135,3933.555816,8919.975789,9380.850018,11225.40532,11472.73881,11617.82284,12179.38021,17658.84085,21024.08353,19528.93325,17511.71296,18164.00554,20396.26591,20686.34641,21421.95888,22951.95994
Provincial,NONTHABURI,Current Market Prices,Education,1178.422735,1281.945326,1410.479394,1812.89736,1768.73476,1826.16367,1979.739967,1990.672883,2208.916139,2659.909052,2880.197756,3887.084985,4192.6261,4388.349108,4603.323103,4643.132241,5275.02428,6275.454797,6540.6178,6943.750141,7325.797413,7702.691122,8123.443467,7517.860129,7871.465461,7291.992064
Provincial,NONTHABURI,Current Market Prices,Human health and social work activities,1247.361027,1660.04846,1679.311511,1798.695862,2065.717772,2204.042991,2469.711947,2812.322507,2906.773292,3280.386417,3780.664721,4216.50597,4543.35665,4803.512599,14477.54778,15789.57483,16338.22453,17009.0597,19699.49878,23284.96578,30369.75007,33768.44952,36261.64328,38046.97513,42329.46996,46459.92196
Provincial,NONTHABURI,Current Market Prices,"Arts, entertainment and recreation",149.934706,164.277922,184.624088,459.634454,291.664964,402.648736,195.658015,247.547438,316.056705,998.003698,1337.629375,744.341839,583.011441,509.621345,542.09436,686.995361,725.739969,680.342593,695.569634,8573.032284,8548.647992,10502.05352,12343.78644,14351.6026,16848.28601,15058.7352
Provincial,NONTHABURI,Current Market Prices,Other service activities,1326.583277,1482.850592,1781.860375,1350.613542,1338.981465,1360.409612,1500.011081,1641.773368,1608.919306,1604.83135,1917.922032,2001.899581,2457.709172,2455.167996,2064.074052,2218.657103,2569.833088,4087.105137,4592.402487,5079.625503,5898.766564,6495.64148,6695.976737,7062.992704,7249.996028,6562.23298
Provincial,NONTHABURI,Current Market Prices,Gross provincial product (GPP),60242.08595,63902.44149,65688.8258,71977.88543,70595.42218,74093.75526,78705.26374,84585.61905,91504.41031,102551.3345,118302.4894,132390.9144,142615.11,152787.9269,163886.0293,177413.4925,176591.7815,199005.9037,221843.4209,253335.7533,272336.4843,289477.4983,317215.2499,326421.8978,350021.5679,344981.6597
Provincial,NONTHABURI,Current Market Prices,GPP Per capita (Baht),84985.275,87353.58,87016.096,92401.215,87831.788,89346.982,90330.904,92436.227,95253.994,101733.508,111889.129,119430.995,122768.425,125566.498,128645.786,133077.718,127835.278,139200.887,150110.646,166001.413,172985.97,178601.064,187416.768,189517.162,199790.956,193681.96
Provincial,NONTHABURI,Current Market Prices,"Population (1,000 persons)",708.853218,731.537743,754.904308,778.9712,803.757085,829.281,871.299408,915.070001,960.635933,1008.038903,1057.318886,1108.513861,1161.659515,1216.788947,1273.932348,1333.157,1381.401,1429.631,1477.866,1526.106,1574.327,1620.805,1692.566,1722.387,1751.939,1781.176
Provincial,NONTHABURI,Chain Volume Measures,Agriculture,1729.272773,1733.239065,1894.360399,1977.608148,1921.800527,2004.593102,2107.13805,1815.976289,2230.460873,2252.58691,2203.657372,2463.579529,2588.02477,2564.543071,2359.547514,2447.920965,2408.580835,2347.031006,2314.048119,2297.112433,2220.791235,1772.515636,1762.201835,2097.383316,1777.861961,1795.504788
Provincial,NONTHABURI,Chain Volume Measures,Agriculture,1729.272773,1733.239065,1894.360399,1977.608148,1921.800527,2004.593102,2107.13805,1815.976289,2230.460873,2252.58691,2203.657372,2463.579529,2588.02477,2564.543071,2359.547514,2447.920965,2408.580835,2347.031006,2314.048119,2297.112433,2220.791235,1772.515636,1762.201835,2097.383316,1777.861961,1795.504788
Provincial,NONTHABURI,Chain Volume Measures,"Agriculture, forestry and fishing",1729.272773,1733.239065,1894.360399,1977.608148,1921.800527,2004.593102,2107.13805,1815.976289,2230.460873,2252.58691,2203.657372,2463.579529,2588.02477,2564.543071,2359.547514,2447.920965,2408.580835,2347.031006,2314.048119,2297.112433,2220.791235,1772.515636,1762.201835,2097.383316,1777.861961,1795.504788
Provincial,NONTHABURI,Chain Volume Measures,Non-Agriculture,72206.0653,72678.03104,71020.12696,73852.10353,71236.13503,73640.13213,77446.85202,82769.64276,88004.83756,95741.88139,107927.9897,117647.3491,124539.4307,128270.5902,135607.7639,145423.7354,141444.1958,155820.7662,170087.2258,189424.9697,201450.9204,210695.2069,228236.5748,230964.7839,246335.4856,243222.8173
Provincial,NONTHABURI,Chain Volume Measures,Industrial,12744.26435,13691.3626,14182.17211,23406.03468,24893.41824,26249.19772,28531.39681,29821.23438,30953.99755,32252.02194,38642.01078,36610.49585,37495.12726,38090.49866,35608.91838,39737.82901,37035.56474,38300.17593,39177.60522,40240.99376,40871.4057,42108.79995,46388.27084,44265.58614,47661.95038,45406.14785
Provincial,NONTHABURI,Chain Volume Measures,Mining and quarrying,0,0,0,0,0,9.945106,10.216493,8.841968,8.480001,14.300761,12.261798,10.777603,10.239775,9.593357,7.840347,8.22087,9.551658,8.822902,10.007727,14.379727,33.2411,74.7948,64.188426,68.24863,60.732568,56.017628
Provincial,NONTHABURI,Chain Volume Measures,Manufacturing,10062.02108,10688.26295,11030.25185,19870.77131,21662.33716,22874.51253,24916.22955,26019.008,27093.42234,27913.68692,34068.27251,31987.69428,32612.16712,33040.68145,30133.82539,33616.14697,31144.27617,32419.00383,33575.65281,34613.41808,34666.7378,35562.7921,40248.41917,37396.45983,39970.21483,37893.85949
Provincial,NONTHABURI,Chain Volume Measures,"Electricity, gas, steam and air conditioning supply",2067.338193,2261.654616,2346.360566,2419.017932,2212.510012,2221.285692,2501.019445,2728.942853,2556.476667,2734.926852,2958.844336,2902.397272,2953.835389,3046.071938,3404.581402,3840.704757,3758.568926,4248.170174,4034.147263,4154.331325,4297.92677,4604.667506,4005.008676,4649.101409,5137.816924,5002.632572
Provincial,NONTHABURI,Chain Volume Measures,"Water supply; sewerage, waste management and remediation activities",678.867371,833.554542,913.733804,1093.924473,1018.329057,1131.568289,1102.111806,1064.44156,1295.618479,1592.959148,1611.714693,1741.851754,1972.448637,2057.342897,2289.261274,2526.211373,2389.908492,1844.08897,1681.205345,1538.379108,2107.195389,2101.807197,2202.824585,2316.326617,2767.134148,2758.941429
Provincial,NONTHABURI,Chain Volume Measures,Services,59290.66457,58786.65503,56634.08143,50340.53036,46335.08811,47392.17713,48918.72899,52948.40838,57050.84047,63512.0908,69272.52658,81096.91908,87118.29785,90247.2904,99890.02474,105624.7387,104340.7282,117398.1678,130711.3044,148916.7537,160254.4979,168228.5356,181495.4582,186215.8628,198188.2821,197210.2366
Provincial,NONTHABURI,Chain Volume Measures,Construction,24449.90346,18728.64149,15042.64747,10115.66778,5312.913716,4311.096075,4274.308727,4742.850203,5527.155327,6551.722143,6274.188809,7616.370786,7854.927662,7911.366726,6135.960764,7572.747947,5797.344642,5841.188972,7037.639857,7813.013292,9543.190154,10944.14065,10321.17989,10068.68273,9837.909917,8492.007458
Provincial,NONTHABURI,Chain Volume Measures,Wholesale and retail trade and repair of motor vehicles and motorcycle,14082.75776,15937.68503,15889.85252,14826.28166,16377.93222,16806.88779,17816.23884,17531.6614,18668.01163,20771.02733,22971.75347,25330.69584,28096.94481,27761.59867,30146.50122,29775.4706,26700.93911,29445.51036,32467.68004,35779.37231,36664.36041,35855.68711,39108.81714,40880.65187,42014.70282,39960.42022
Provincial,NONTHABURI,Chain Volume Measures,Transportation and storage,1743.335448,1922.739622,2492.194271,3349.226301,1852.811789,2237.704246,2110.78648,2234.146747,2301.083749,2663.157726,2368.838807,2449.230512,2512.255367,2795.601654,2875.033413,3458.014569,3070.577285,3456.668384,3585.528607,3904.932681,5382.323612,5964.587027,6603.158447,7126.746309,7541.200727,7100.314968
Provincial,NONTHABURI,Chain Volume Measures,Accommodation and food service activities,1942.051047,1736.32847,1801.298314,1591.216353,1654.971243,1852.075394,1698.935611,2912.722311,2735.993816,2218.029476,2448.936207,2435.234587,2700.974739,2856.894249,3115.369256,3344.703176,3144.949088,3922.751443,3855.898874,3640.590062,4049.303927,4018.876989,4825.59857,5225.70569,6164.975477,5459.026019
Provincial,NONTHABURI,Chain Volume Measures,Information and communication,1545.695105,1503.709807,1820.926751,1698.318673,1874.101867,1764.246815,2264.307226,2153.710672,2283.803799,2521.642764,3297.640485,3986.963175,4556.894009,6442.229567,9084.73375,10323.37613,11528.01108,14414.20935,16568.4014,19172.09287,20629.12016,23507.72223,26401.96383,28401.4355,32468.5969,33583.97923
Provincial,NONTHABURI,Chain Volume Measures,Financial and insurance activities,5252.157513,7705.859915,7306.290673,5974.213621,5309.582912,5526.858221,5784.155944,6453.437709,7355.030325,7801.969607,7846.065108,8798.078304,8678.145424,9371.681403,8585.968714,10314.59106,10957.49607,12864.11507,15436.31879,16572.20088,18938.84021,18925.0103,20155.37969,19380.85842,20229.35699,21835.36686
Provincial,NONTHABURI,Chain Volume Measures,Real estate activities,3147.94807,3307.397566,3750.457457,4265.004059,5155.302375,5324.570223,5269.590012,5942.592272,6418.610255,7415.823353,9149.489312,11225.56607,12543.20155,11645.25743,11080.87643,10137.81645,11802.88018,9819.513679,10207.33082,15038.4075,13975.88293,14217.37818,15512.71966,15894.68857,16980.58286,18688.06635
Provincial,NONTHABURI,Chain Volume Measures,"Professional, scientific and technical activities",589.56189,882.718745,868.030621,582.71895,728.893296,669.303395,630.905967,767.274734,674.174025,680.885645,802.295378,1060.472347,1378.473228,1423.43964,1660.056656,2008.242747,2260.20792,2515.13792,2549.023159,2512.189621,2485.076764,2963.607264,3856.678694,3985.84638,4670.201251,4451.763558
Provincial,NONTHABURI,Chain Volume Measures,Administrative and support service activities,361.78549,436.873033,462.762471,367.861114,352.409285,500.797002,672.737568,872.857934,1343.106296,1610.671749,1916.582155,1584.627614,1676.828645,1898.080299,1971.077312,2139.853524,2265.730575,2698.489366,2775.771536,2956.51895,3357.637733,3730.74894,4064.682826,4092.457165,4383.684233,4009.01034
Provincial,NONTHABURI,Chain Volume Measures,Public administration and defence; compulsory social security,1340.233272,1477.055116,1609.304696,1717.897891,1840.669164,2330.853742,2103.418551,2644.838194,2826.635856,3259.127732,3310.26991,7013.394961,7227.909165,8209.76755,8293.037318,8276.101838,8464.826912,11884.15419,13599.05508,12211.95935,10536.47998,10496.80349,11418.48475,11269.3479,11404.01254,11997.11356
Provincial,NONTHABURI,Chain Volume Measures,Education,1446.200817,1499.015658,1594.629627,2010.872976,1912.525933,1926.602637,2025.901522,1990.672882,2165.610348,2399.175958,2465.653006,3119.613294,3216.205122,3196.518681,3277.509366,3305.496177,3568.280007,4017.985373,4080.521924,4142.835858,4171.069691,4213.527837,4347.265959,3931.43223,4039.529271,3691.860681
Provincial,NONTHABURI,Chain Volume Measures,Human health and social work activities,1441.230999,1886.172789,1856.333541,1928.789628,2170.429187,2277.374809,2509.350187,2812.322506,2850.897194,3034.451269,3363.715963,3605.385951,3835.104862,3935.0147,11706.81002,12575.1829,12812.36718,12999.6021,14529.65618,16637.56507,20868.28772,22291.55397,23153.28592,23615.08745,25676.94175,27658.04617
Provincial,NONTHABURI,Chain Volume Measures,"Arts, entertainment and recreation",163.426407,171.606803,191.454339,455.995082,282.0327,393.580927,193.42574,247.547438,314.853108,1021.5376,1435.972595,834.649548,663.211978,601.737651,640.403591,829.483993,897.334919,846.009676,871.074319,10567.73169,11028.95082,14557.41273,17004.21233,19584.98346,23058.59669,20494.77381
Provincial,NONTHABURI,Chain Volume Measures,Other service activities,1759.492393,1844.261814,2088.803251,1501.558156,1482.957176,1438.996954,1538.984712,1641.773367,1585.874498,1555.670432,1848.663212,1860.241473,2227.890334,2142.804592,1815.581692,1901.165154,2116.558941,3267.216459,3562.729443,3833.430421,4436.226311,4874.975123,4997.361907,5164.569087,5270.255884,4831.85544
Provincial,NONTHABURI,Chain Volume Measures,Gross provincial product (CVMs),73893.46899,74369.96939,72867.1257,75780.25103,73110.70014,75593.47161,79500.24366,84585.61905,90235.29894,97968.21858,110042.0037,120027.6041,127032.3346,130683.6751,137612.2379,147423.927,143433.0886,157544.4043,171521.0486,190508.018,202226.9165,210561.0555,227810.7412,231038.9878,245635.2201,242602.2335
Regional,NORTHEASTERN,Current Market Prices,Agriculture,70591.6354,79279.11816,80776.89293,88716.23737,76611.1731,78195.8621,86734.01748,87678.05889,109553.4033,111613.8259,116342.5688,130544.6813,148470.9827,154704.0795,187044.1808,225474.5657,258428.3771,303314.2714,359351.4003,304436.6253,298128.0186,301283.7793,308402.8648,320866.0947,312585.4208,311615.2665
Regional,NORTHEASTERN,Current Market Prices,Agriculture,70591.6354,79279.11816,80776.89293,88716.23737,76611.1731,78195.8621,86734.01748,87678.05889,109553.4033,111613.8259,116342.5688,130544.6813,148470.9827,154704.0795,187044.1808,225474.5657,258428.3771,303314.2714,359351.4003,304436.6253,298128.0186,301283.7793,308402.8648,320866.0947,312585.4208,311615.2665
Regional,NORTHEASTERN,Current Market Prices,"Agriculture, forestry and fishing",70591.6354,79279.11816,80776.89293,88716.23737,76611.1731,78195.8621,86734.01748,87678.05889,109553.4033,111613.8259,116342.5688,130544.6813,148470.9827,154704.0795,187044.1808,225474.5657,258428.3771,303314.2714,359351.4003,304436.6253,298128.0186,301283.7793,308402.8648,320866.0947,312585.4208,311615.2665
Regional,NORTHEASTERN,Current Market Prices,Non-Agriculture,310303.9769,352473.1804,373589.0068,365752.4472,381009.1255,382571.7048,388860.8547,429474.2557,467568.2794,507384.9041,535376.9843,602848.585,651210.379,675424.3876,751819.1702,829452.1285,892314.5603,971365.6788,1013733.095,1014737.481,1065435.742,1140822.86,1202583.985,1247753.263,1282300.205,1279279.128
Regional,NORTHEASTERN,Current Market Prices,Industrial,63504.88782,67526.02764,77446.81826,80688.66698,84127.94588,76613.1743,77614.1488,94398.27947,112595.3053,121042.4426,120478.2323,149060.8347,170718.9682,188763.4504,208074.6627,244768.713,258190.6328,259924.159,272807.6798,281374.4751,283983.459,305655.6489,321228.7506,335450.9833,337546.5641,321743.3877
Regional,NORTHEASTERN,Current Market Prices,Mining and quarrying,3341.965027,4334.558233,4736.527144,4587.007814,4738.901974,4388.696989,4324.678088,4481.408888,4290.433646,4020.988678,4113.154963,5129.059775,10969.30183,11408.01612,11008.48028,11178.49449,12514.10471,13610.25795,12802.06236,13742.07568,15115.03514,15200.39375,12835.23929,13353.65272,14105.09445,14536.4538
Regional,NORTHEASTERN,Current Market Prices,Manufacturing,52569.8349,55327.07423,63917.36171,65147.88675,69704.1349,62088.84156,62933.39062,79412.49173,97160.17206,104896.1907,103793.6322,130223.4966,146044.0773,164009.528,180448.166,216053.1865,227482.0668,225555.4419,236562.2587,242230.564,243546.9033,262207.4739,278419.425,291326.5732,286689.0136,268959.6753
Regional,NORTHEASTERN,Current Market Prices,"Electricity, gas, steam and air conditioning supply",6516.045739,6692.911847,7507.346291,9652.070969,8251.173052,8505.968533,8704.495252,8986.441968,9535.813247,10485.94562,10909.48087,12122.45671,12104.31142,11635.11475,14441.82867,15280.68241,15569.30346,17785.14936,19781.20052,21337.90314,20951.31326,23679.22125,24973.9529,25507.38009,31110.82899,32410.93972
Regional,NORTHEASTERN,Current Market Prices,"Water supply; sewerage, waste management and remediation activities",1077.042156,1171.483325,1285.583117,1301.701454,1433.735947,1629.66722,1651.584838,1517.936884,1608.886342,1639.317619,1661.964263,1585.821608,1601.277672,1710.791625,2176.187727,2256.349601,2625.157773,2973.309757,3662.158248,4063.932276,4370.207313,4568.559973,5000.133408,5263.377288,5641.626996,5836.318957
Regional,NORTHEASTERN,Current Market Prices,Services,246799.0891,284947.1527,296142.1885,285063.7802,296881.1796,305958.5305,311246.7059,335075.9762,354972.9741,386342.4615,414898.752,453787.7503,480491.4108,486660.9372,543744.5075,584683.4155,634123.9275,711441.5198,740925.4148,733363.0054,781452.2832,835167.211,881355.2346,912302.2794,944753.6409,957535.7403
Regional,NORTHEASTERN,Current Market Prices,Construction,40246.78395,49363.18529,39860.57673,24464.10312,26867.74941,27068.54153,24507.09699,27926.13774,28592.04997,31526.77687,34148.76177,37625.75596,40159.40493,38316.85888,51573.09213,51219.95045,56976.97597,63657.66515,61935.5786,60013.99517,61867.93139,64792.38945,64811.39438,65686.9855,65024.49158,66831.76088
Regional,NORTHEASTERN,Current Market Prices,Wholesale and retail trade and repair of motor vehicles and motorcycle,48864.47475,58578.25301,64205.31249,57524.97503,57840.44469,55852.72137,58230.75312,62111.07899,67399.9225,68900.53883,71263.96323,79092.55082,85166.36919,87965.36999,108302.7737,115768.2751,118980.6572,132875.7783,142652.4796,148828.3675,163852.1583,184794.105,199820.4649,213827.3002,221943.1242,226926.9985
Regional,NORTHEASTERN,Current Market Prices,Transportation and storage,12774.37966,14136.67979,14610.82051,15169.11991,16245.10021,15393.31242,16350.35881,16948.52445,16038.54066,15521.44505,16765.5901,19648.62223,20472.4617,21591.25095,22681.2168,22128.70883,24978.01669,26603.77042,27541.4155,28857.0325,30777.7658,34673.33927,38718.70453,38907.62688,42296.34019,39720.55646
Regional,NORTHEASTERN,Current Market Prices,Accommodation and food service activities,7894.693317,9302.92524,8765.122967,7506.934468,8562.954999,8772.577992,8259.389708,7981.560104,7908.901595,9829.770516,10455.56072,9860.463161,9722.987971,9856.144999,10567.13655,10948.43542,12138.79073,11541.56099,12667.29436,12950.84061,14615.99248,16530.93374,19325.9864,21834.58446,24499.21714,19307.18232
Regional,NORTHEASTERN,Current Market Prices,Information and communication,3865.360082,4640.783541,5095.040801,5463.965245,5703.164841,5616.669036,7505.847524,8238.138769,8981.098395,9018.920071,9295.846955,7997.350696,8107.781315,8801.929643,8913.994853,9345.143461,9717.777012,10029.93361,9452.848664,9464.913575,10739.19816,10260.88142,11450.22848,12913.68105,15444.09206,14730.15105
Regional,NORTHEASTERN,Current Market Prices,Financial and insurance activities,20428.61764,23828.79061,23038.4328,22149.37533,17494.12456,17764.47994,18353.63567,20469.45491,21644.01028,25503.87966,30288.94733,39151.57793,44317.82056,45072.13324,48105.87052,54502.7943,57526.29656,66274.18012,79087.76463,87685.27768,95080.28033,107416.8055,111913.9475,118371.096,126256.138,129904.7687
Regional,NORTHEASTERN,Current Market Prices,Real estate activities,20932.53606,25019.68701,29667.33946,35354.81277,41330.65138,42302.44183,40467.69511,45169.29647,46842.30753,47445.86939,49467.76047,54393.00778,55840.14359,56118.61464,58797.08434,63793.63134,65056.8538,63821.0321,67454.42141,54139.84108,58283.2085,62135.58788,68722.57189,68554.2916,67498.02018,71283.01287
Regional,NORTHEASTERN,Current Market Prices,"Professional, scientific and technical activities",104.68263,155.956881,201.293687,145.759934,182.73204,192.137956,201.171463,244.483007,261.542818,254.061942,308.374967,322.697714,371.596012,427.977898,435.73457,384.276559,423.61774,458.569679,469.491677,545.468061,779.959295,850.461955,947.267118,981.70972,1119.555129,1082.536928
Regional,NORTHEASTERN,Current Market Prices,Administrative and support service activities,390.765354,1066.149813,1215.807903,687.449962,762.155587,888.225449,1528.213033,1757.619426,2073.665946,2311.472934,2272.095061,2391.13098,2776.76229,3447.318773,3267.441471,3658.17462,3865.998165,3250.313832,3696.075586,3845.155645,3892.821032,3960.936525,4484.029451,4822.077004,5044.067394,3494.586496
Regional,NORTHEASTERN,Current Market Prices,Public administration and defence; compulsory social security,29128.69526,32070.87384,35732.27893,39821.69659,45341.10888,52238.7931,53884.37258,61126.55698,63697.99178,70451.52782,74856.54403,72238.58624,70427.18459,59524.85207,61523.92715,73997.77458,81865.9602,99754.49519,87476.55152,66911.73281,77013.55432,78280.40059,80753.04718,85753.74074,89219.06189,90032.23147
Regional,NORTHEASTERN,Current Market Prices,Education,45680.32537,49350.92606,54875.51943,56470.42035,54637.56115,56823.97299,58299.00414,58253.83891,64792.46486,74156.54594,81982.95339,96785.21916,108382.7119,116375.8831,124547.6745,134413.1757,154527.4394,178680.6544,190368.205,198664.5785,200438.6138,203417.5117,208371.3793,203069.5312,204492.5228,209107.8387
Regional,NORTHEASTERN,Current Market Prices,Human health and social work activities,12227.578,12589.10024,13655.30079,14975.72045,16264.83866,16942.88552,17026.88858,18326.98445,18305.78973,20763.9983,21958.85282,23106.37085,24317.06372,27927.51897,31616.26686,32054.75649,34199.95187,38000.8923,40407.70036,43481.95199,45506.57464,48225.14668,51320.92332,55651.82243,59348.68433,63837.10501
Regional,NORTHEASTERN,Current Market Prices,"Arts, entertainment and recreation",418.800013,641.440196,641.91831,654.170569,717.684217,737.383483,765.484708,801.507972,1557.358457,3092.079888,3506.122766,3032.481267,1308.961768,1226.755048,1169.272085,1565.319325,1881.264999,2257.323834,2489.479798,2609.77527,2716.333517,3628.521112,3926.148215,4619.166416,5309.313326,4511.924739
Regional,NORTHEASTERN,Current Market Prices,Other service activities,3841.397011,4202.401247,4577.4237,4675.276468,4930.909021,5364.387865,5866.794446,5720.794013,6877.329599,7565.574292,8327.378403,8141.935486,9120.161219,10008.32897,12243.02198,10902.99934,11984.32707,14235.34993,15226.10819,15364.07503,15887.89169,16200.19015,16789.14193,17308.66625,17259.01275,16765.08611
Regional,NORTHEASTERN,Current Market Prices,Gross regional product (GRP),380895.6123,431752.2985,454365.8997,454468.6846,457620.2986,460767.5669,475594.8722,517152.3145,577121.6828,618998.7301,651719.5531,733393.2663,799681.3617,830128.4671,938863.3511,1054926.694,1150742.937,1274679.95,1373084.495,1319174.106,1363563.761,1442106.639,1510986.85,1568619.357,1594885.626,1590894.395
Regional,NORTHEASTERN,Current Market Prices,GRP Per capita (Baht),18826.681,21123.586,22005.328,21789.112,21720.961,21653.046,22575.41,24803.638,27977.145,30339.552,32308.117,36785.037,40596.671,42669.51,48880.695,55653.876,60814.086,67481.491,72817.754,70080.604,72565.961,77041.833,80976.375,84359.119,86105.292,86233.321
Regional,NORTHEASTERN,Current Market Prices,"Population (1,000 persons)",20231.6918,20439.34622,20647.99466,20857.60467,21068.14227,21279.572,21066.94226,20849.85675,20628.32647,20402.36855,20172.00662,19937.27126,19698.2003,19454.83933,19207.24201,18955.134,18922.309,18889.327,18856.452,18823.669,18790.68,18718.488,18659.601,18594.544,18522.504,18448.72
Regional,NORTHEASTERN,Chain Volume Measures,Agriculture,78113.85127,79734.67926,77978.93227,78835.36454,82683.2503,90270.89549,94062.27975,87678.05889,105450.9626,103110.9044,99839.93943,103112.5037,110105.9126,113709.4449,115861.3766,122605.0827,140108.4132,140639.438,138479.5206,144552.0047,146787.9723,152801.1703,156280.9705,164409.8295,159724.6157,157997.3184
Regional,NORTHEASTERN,Chain Volume Measures,Agriculture,78113.85127,79734.67926,77978.93227,78835.36454,82683.2503,90270.89549,94062.27975,87678.05889,105450.9626,103110.9044,99839.93943,103112.5037,110105.9126,113709.4449,115861.3766,122605.0827,140108.4132,140639.438,138479.5206,144552.0047,146787.9723,152801.1703,156280.9705,164409.8295,159724.6157,157997.3184
Regional,NORTHEASTERN,Chain Volume Measures,"Agriculture, forestry and fishing",78113.85127,79734.67926,77978.93227,78835.36454,82683.2503,90270.89549,94062.27975,87678.05889,105450.9626,103110.9044,99839.93943,103112.5037,110105.9126,113709.4449,115861.3766,122605.0827,140108.4132,140639.438,138479.5206,144552.0047,146787.9723,152801.1703,156280.9705,164409.8295,159724.6157,157997.3184
Regional,NORTHEASTERN,Chain Volume Measures,Non-Agriculture,368401.6465,402715.5787,409081.2032,376522.0169,399212.9885,394310.5141,396037.4645,429474.2557,457933.6034,475708.2501,489772.6129,518825.0131,545537.7492,535389.5002,574770.8807,607331.7463,639890.7866,701423.2596,714273.4514,699176.3534,723740.8378,745766.352,775616.6337,802685.1248,809533.7918,797255.1873
Regional,NORTHEASTERN,Chain Volume Measures,Industrial,80191.38089,82932.70881,91657.0299,80737.09546,91812.88806,80045.49118,79977.07131,94398.27947,105462.3893,110818.3382,112904.9687,128925.4574,144027.8709,147641.4437,148422.6772,157835.1712,167675.6953,188545.5747,191359.7583,200084.5532,203748.8877,204494.4774,215612.6539,233194.8847,231123.2956,211048.2705
Regional,NORTHEASTERN,Chain Volume Measures,Mining and quarrying,5779.177847,6780.193153,6464.083398,5426.930594,5963.124714,4912.305763,4383.218978,4481.408888,4165.923976,3773.285291,3900.582893,4650.997903,8406.113502,7905.865659,7135.596439,7241.737712,7954.896395,8029.529151,7266.249629,7649.283355,7854.345724,7764.729825,6657.779346,6838.169185,6967.099139,7163.072898
Regional,NORTHEASTERN,Chain Volume Measures,Manufacturing,67011.81741,68472.49346,76839.15535,65846.47324,77023.23986,65160.09837,65116.78918,79412.49173,90705.80094,96303.06416,97616.59521,112623.0856,123265.5539,126635.1593,126785.4562,134802.7873,142951.1474,161307.4211,165231.8348,172550.9435,175555.8105,174108.3908,185600.5854,201309.3586,195596.7019,174570.3515
Regional,NORTHEASTERN,Chain Volume Measures,"Electricity, gas, steam and air conditioning supply",6523.652999,6897.226041,7394.255902,8053.095547,7767.968863,8325.245269,8753.373203,8986.441968,9034.575597,9147.233768,9615.208305,9980.375429,10752.28168,11593.26024,13433.00247,14760.66507,15691.90758,18352.77975,18048.64036,19334.868,19368.6448,22157.03296,23058.26139,24903.89343,29326.24634,29815.34324
Regional,NORTHEASTERN,Chain Volume Measures,"Water supply; sewerage, waste management and remediation activities",1395.600749,1490.221193,1570.279734,1580.281132,1458.265206,1658.185038,1669.429307,1517.936884,1556.0888,1563.936109,1732.118325,1662.680863,1743.172594,1739.918076,1810.371068,1971.425021,2090.24613,2223.663872,2209.141785,2133.735659,2411.536613,2523.782004,2808.170363,2967.265981,3252.437914,3589.251503
Regional,NORTHEASTERN,Chain Volume Measures,Services,288911.6375,320204.6409,318482.9435,296428.494,307838.7458,314167.5368,315955.2778,335075.9762,352471.2143,364814.026,376826.8684,390143.8867,401817.3741,388104.9695,426928.9764,450009.0867,472488.131,512477.7566,522501.9834,498620.4082,519356.3973,540215.0511,559002.178,569007.2753,577505.9145,583538.9105
Regional,NORTHEASTERN,Chain Volume Measures,Construction,48926.53161,56964.57272,43521.2344,25491.56777,27977.29508,27903.20592,24963.59258,27926.13774,27980.01592,29754.19389,30791.24135,31354.65369,32427.35082,28748.17349,39596.99321,38275.60628,40185.63234,43596.42525,41888.51377,40464.39887,43408.28016,46585.8038,45852.08111,45745.88331,45014.07217,46519.33763
Regional,NORTHEASTERN,Chain Volume Measures,Wholesale and retail trade and repair of motor vehicles and motorcycle,59292.56581,67461.85466,67056.83577,56275.75741,59441.28271,57481.93655,59321.81019,62111.07899,67920.05368,66443.04229,65930.50352,70702.54555,75204.53606,72358.18717,82824.56981,85880.9057,85790.56141,90502.13519,97040.99456,93613.39963,102110.1064,109134.5247,114716.658,119724.5134,121382.4065,123355.6693
